19:54:52 INFO  manager.ApplicationManager - Tests start on Chrome
19:54:54 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
19:54:54 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
19:54:54 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
19:54:54 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
19:54:54 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
19:54:54 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
19:54:55 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
19:54:55 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
19:54:55 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
19:54:55 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
19:54:55 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
19:54:55 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
19:54:55 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //td[@aria-label='2024']
19:54:55 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //td[@aria-label='2024'] is found
19:54:55 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='FEB']
19:54:55 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='FEB'] is found
19:54:55 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='22']
19:54:55 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='22'] is found
19:54:55 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='29']
19:54:55 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='29'] is found
19:54:55 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
19:54:56 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
19:55:01 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
19:55:01 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
