22:13:27 INFO  manager.ApplicationManager - Tests start on Chrome
22:13:29 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:13:34 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:13:34 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:13:34 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:13:34 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:13:34 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:13:34 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:13:35 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:13:35 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:13:36 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:13:36 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:13:36 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:13:37 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:13:37 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:13:37 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:13:37 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
22:13:37 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:13:37 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:13:37 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:13:37 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:13:37 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:13:37 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:13:37 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:13:37 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:13:37 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:13:38 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:13:38 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:13:39 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:13:39 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:13:39 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:13:40 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:13:40 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:13:40 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:13:40 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
22:13:40 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:13:40 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:13:40 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:13:40 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:13:40 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:13:40 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:13:40 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:13:40 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:13:40 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:13:41 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:13:41 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:13:42 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:13:42 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:13:42 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:13:42 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:13:42 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:13:42 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:13:42 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
