22:18:58 INFO  manager.ApplicationManager - Tests start on Chrome
22:19:00 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:05 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:19:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:19:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:19:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:19:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:19:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:19:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:19:08 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:19:08 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:19:08 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:19:09 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:19:09 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:19:09 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:19:09 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
22:19:09 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:09 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:09 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:09 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:09 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:19:09 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:19:09 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:19:09 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:19:09 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:19:10 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:19:10 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:19:11 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:19:11 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:19:11 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:19:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:19:12 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:19:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:19:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
22:19:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:12 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:19:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:19:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:19:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:19:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:19:13 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:19:13 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:19:14 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:19:14 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:19:14 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:19:14 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:19:14 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:19:14 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:19:14 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
22:19:14 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:14 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:14 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:15 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:15 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:19:15 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:19:15 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:19:15 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:19:15 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:19:16 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:19:16 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:19:17 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:19:17 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:19:17 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:19:17 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:19:17 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:19:17 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:19:17 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
22:19:17 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:17 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:17 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:19:17 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:19:17 INFO  manager.TestNgListener - Test loginPositiveUserDTO invoked
22:19:17 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
22:19:17 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
22:19:17 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:19:17 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:19:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:19:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:19:19 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:19:19 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:19:19 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:19:20 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
22:19:20 INFO  manager.TestNgListener - Test loginPositiveUserDTO successful
22:19:20 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
22:19:20 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
