20:11:21 INFO  manager.ApplicationManager - Tests start on Chrome
20:11:22 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
20:11:23 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
20:11:23 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
20:11:23 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
20:11:23 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
20:11:23 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
20:11:24 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
20:11:24 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
20:11:24 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
20:11:24 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
20:11:25 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
20:11:25 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
20:11:30 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
20:11:30 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
20:11:30 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
20:11:30 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
20:11:30 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
20:11:30 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
20:11:30 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
20:11:30 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
20:11:30 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
20:11:30 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
20:11:31 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
20:11:31 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
20:11:31 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
20:11:31 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
20:11:31 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
20:11:31 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
20:11:31 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //td[@aria-label='2023']
20:11:31 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //td[@aria-label='2023'] is found
20:11:31 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='AUG']
20:11:31 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='AUG'] is found
20:11:32 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='2']
20:11:32 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='2'] is found
20:11:32 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='8']
20:11:32 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='8'] is found
20:11:32 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
20:11:32 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
20:11:37 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
20:11:37 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
20:11:37 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
20:11:37 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
