19:30:13 INFO  manager.ApplicationManager - Tests start on Chrome
19:30:15 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
19:30:15 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
19:30:15 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
19:30:15 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
19:30:15 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
19:30:15 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
19:30:16 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
19:30:16 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
19:30:16 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
19:30:16 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
19:30:16 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
19:30:16 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
19:30:16 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //td[@aria-label='2024']
19:30:16 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //td[@aria-label='2024'] is found
19:30:16 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
19:30:16 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
19:30:21 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
19:30:26 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
