20:25:01 INFO  manager.ApplicationManager - Tests start on Chrome
20:25:03 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
20:25:03 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
20:25:03 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
20:25:03 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
20:25:03 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
20:25:03 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
20:25:04 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
20:25:04 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
20:25:04 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
20:25:04 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
20:25:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
20:25:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
20:25:10 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
20:25:10 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
20:25:10 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
20:25:10 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
20:25:11 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
20:25:11 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
20:25:11 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
20:25:11 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //td[@aria-label='2024']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //td[@aria-label='2024'] is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='FEB']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='FEB'] is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='2']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='2'] is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //td[@aria-label='2024']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //td[@aria-label='2024'] is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='APR']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='APR'] is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='24']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='24'] is found
20:25:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
20:25:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
20:25:17 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
20:25:17 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
