20:00:15 INFO  manager.ApplicationManager - Tests start on Chrome
20:00:17 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
20:00:17 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
20:00:17 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
20:00:17 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
20:00:17 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
20:00:17 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
20:00:18 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
20:00:18 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
20:00:18 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
20:00:18 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
20:00:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
20:00:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
20:00:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //td[@aria-label='2024']
20:00:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //td[@aria-label='2024'] is found
20:00:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='MAR']
20:00:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='MAR'] is found
20:00:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='6']
20:00:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='6'] is found
20:00:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[normalize-space()='11']
20:00:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[normalize-space()='11'] is found
20:00:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
20:00:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
20:00:23 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
20:00:23 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
20:00:23 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
20:00:23 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
20:00:24 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
20:00:24 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
20:00:24 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
20:00:24 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
20:00:25 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
20:00:25 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
20:00:25 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
20:00:25 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
20:00:26 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
20:00:26 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
20:00:31 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
20:00:36 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
