00:00:03 INFO  manager.ApplicationManager - Tests start on Chrome
00:00:04 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Search ']
00:00:04 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Search '] is found
00:00:04 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: h1
00:00:04 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: h1 is found
00:00:04 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
00:00:04 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
00:00:04 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
00:00:05 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
00:00:05 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
00:00:05 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
00:00:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
00:00:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
00:00:08 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: .search-results
00:00:08 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: .search-results is found
