22:06:47 INFO  manager.ApplicationManager - Tests start on Chrome
22:06:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:06:54 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:06:54 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Sign up ']
22:06:54 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Sign up '] is found
22:06:54 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='name']
22:06:54 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='name'] is found
22:06:55 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='lastName']
22:06:55 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='lastName'] is found
22:06:56 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:06:56 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:06:57 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:06:57 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:06:58 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:06:58 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:06:58 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:07:03 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
