22:07:25 INFO  manager.ApplicationManager - Tests start on Chrome
22:07:27 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
22:07:32 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
22:07:32 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Sign up ']
22:07:32 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Sign up '] is found
22:07:32 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='name']
22:07:32 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='name'] is found
22:07:33 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='lastName']
22:07:33 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='lastName'] is found
22:07:34 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
22:07:34 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
22:07:35 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
22:07:35 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
22:07:36 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
22:07:36 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
22:07:36 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
22:07:41 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
